NOME DO PRODUTO,PREÇO
TODO DIA HIDRATANTE C/400 ML	,	 26.80 
TODO DIA SAB.EM BARRA DE NOZES C/ 6	,	 23.50 
TOFRANIL 10 MG  C/ 20 COMP. (C1)	,	 15.56 
TOFRANIL 10 MG C/ 20 DRAGEAS	,	 15.56 
TOFRANIL 25 MG  C/ 20 COMP. (C1) (ASPEN)	,	 18.94 
TOFRANIL-PAMOATO  75 MG C/ 20 COMP. (C1)	,	 45.36 
TOFRANIL-PAMOATO  75 MG C/ 30 COMP. (C1)	,	 85.61 
TOFRANIL-POMOATO 150 MG C/ 20 COMP. (C1)	,	 79.38 
TOIN FLOFT RELAXAMENTO E PERMANENTE	,	 25.94 
TOLHA UMEDECIDA COTTONBABY C/ 50 UNIDS.	,	 8.90 
TOLMICOL CR. 30 G	,	 27.53 
TOLMICOL LC. 30 ML	,	 30.23 
TOLMICOL PO. 30 G	,	 26.65 
TOLREST 100 MG C/ 20 COMP. (C1)	,	 112.44 
TOLREST 25 MG C/ 14 COMP. (C1)	,	 24.34 
TOLREST 25 MG C/ 28 COMP. (C1)	,	 47.21 
TOLREST 25 MG C/ 30 COMP. (C1)	,	 51.97 
TOLREST 50 MG C/ 20 COMP. (C1)	,	 167.00 
TOLREST 50 MG C/ 28 COMP. (C1)	,	 76.63 
TOLREST 50 MG C/ 30 COMP. (C1)	,	 84.38 
TOLVON 30 MG CPR. C/20	,	 134.47 
TONALIZA ACAJU N.5.5	,	 0.14 
TONALIZA CAST.NAT N:4.0	,	 0.14 
TONALIZA CASTANHO CLARO 5.0	,	 0.14 
TONALIZA PRETO N:1.0  3 EM 1	,	 4.91 
TONATON DRG. C/30	,	 29.99 
TONER REFIL BROTHER 8112 8157 8952 8912 EGT-TN3382	,	 171.62 
TONER SHARP AL 1000/1215/16/40/AR161/162/2	,	 219.15 
TONGIFORT ZINCO 600 C/ 30 COMP.	,	 81.49 
TONICO BLUMEN SUSP. C/ 500 ML (LUPER)	,	 30.38 
TONICO CAPILAR BROTO BAMBU 10ML	,	 1.45 
TONICO CAPILAR DE ALHO 10ML	,	 1.45 
TONICO CAPILAR VITAMINA A 30ML	,	 1.75 
TONICO CRESC. DE CABELO GD. 30 ML	,	 1.20 
TONICO FERRUG. LIQ.C/250ML   SA	,	 15.41 
TONICO FERRUG. LIQ.C/500ML   SA	,	 19.32 
TONICO VITAL C/ 250 ML (GLOBO)	,	 21.40 
TONICO VITAL C/ 500 ML (GLOBO)	,	 29.65 
TONOKLEN CX.  C/ 30 COMP.	,	 54.82 
TONOPAN DRG. C/16	,	 25.39 
TOPAMAX  25 MG C/ 60 COMP. (C1)	,	 197.81 
TOPAMAX  50 MG C/ 60 COMP. (C1)	,	 284.80 
TOPAMAX 100 MG C/ 60 COMP. (C1)	,	 621.03 
TOPAMAX 25 MG C/ 60 COMP. (C1)	,	 210.63 
TOPCOID GEL 5 MG C/ 40 G (UNIAO QUIMICA)	,	 32.63 
TOPIGLOS PDA. C/45 G	,	 9.72 
TOPIRAMATO  25 MG C/ 60 COMP. (C1) (EUROFARMA)	,	 130.39 
TOPIRAMATO  25 MG C/ 60 COMP. (EMS) (C1)	,	 133.43 
TOPIRAMATO  25 MG C/ 60 COMP. (GERMED) (C1)	,	 92.78 
TOPIRAMATO  25 MG C/ 60 COMP. (NOVA QUIMICA)	,	 92.78 
TOPIRAMATO  50 MG C/ 60 COMP. (C1) (EMS)	,	 265.31 
TOPIRAMATO  50 MG C/ 60 COMP. (C1) (ZYDUS)	,	 98.04 
TOPIRAMATO  50 MG C/ 60 COMP. (EUROFARMA) (C1)	,	 260.16 
TOPIRAMATO  50 MG C/ 60 COMP. (GERMED) (C1)	,	 167.90 
TOPIRAMATO 100 MG C/ 60 COMP. (GERMED) (C1)	,	 391.17 
TOPIRAMATO 50 MG C/ 60 COMP.(NOVA QUIMICA)	,	 163.36 
TOPISON 1 MG CREME C/ 20 G	,	 68.76 
TOPISON 1 MG POM C/ 20 G	,	 68.76 
TOPIT 25 MG C/ 30 COMP. (C1)	,	 27.10 
TOPIT 25 MG C/ 60 COMP. (C1)	,	 54.13 
TOPLEXIL 120ML	,	 16.13 
TOPLEXIL PED.120ML	,	 13.06 
TOPPYC 60 ML	,	 24.66 
TOPTIL 25 MG C/ 30 COMP. (SANDOZ) (C1)	,	 31.00 
TOPTIL 50 MG C/ 30 COMP. (C1) (SANDOZ)	,	 62.11 
TOPZ ALGODAO C/ 50 G SACOLA BOLAS	,	 2.85 
TOPZ ALGODAO HIDROFILO C/ 25 G	,	 1.60 
TOPZ ALGODAO HIDROFILO C/ 50 G	,	 3.38 
TOPZ BABY TALCO INFANTIL C/ 200 G	,	 12.57 
TOPZ BLOQUADOR SOLAR FPS 15 C/ 120 ML+ GEL POS-SOL	,	 13.26 
TOPZ BLOQUADOR SOLAR FPS 30 C/ 120 ML	,	 18.36 
TOPZ BLOQUADOR SOLAR FPS 30 KIDS C/ 120 ML	,	 20.28 
TOPZ BLOQUADOR SOLAR FPS 35 C/ 120 ML+ GEL POS SOL	,	 20.27 
TOPZ BLOQUADOR SOLAR FPS 45 C/ 120 ML	,	 23.08 
TOPZ BLOQUADOR SOLAR FPS 60 C/ 120 ML	,	 35.96 
TOPZ COTONETES C/  75 UNIDADES	,	 1.38 
TOPZ COTONETES C/ 150 UNIDADES	,	 6.07 
TOPZ ESC. DENT. C/ 1 UNID. (SORTIDOS)	,	 3.90 
TOPZ GEL POS SOL HIDRATANTE C/ 110 G	,	 8.90 
TOPZ PUCCA BODY SPLASH C/ 200 ML (TOPZ)	,	 13.73 
TOPZ PUCCA COND. C/ 250 ML (TOPZ)	,	 7.52 
TOPZ PUCCA LOCAO HIDRAT. C/ 300 ML (TOPZ)	,	 12.48 
TOPZ PUCCA SH. C/ 250 ML (TOPZ)	,	 7.52 
TOPZ PUCCA SPRAY P/ PENTEAR C/ 120 ML (TOPZ)	,	 9.58 
TOPZ SAB. LIQ. INTIMO FEMINIMO C/ 200 ML (TOPZ)	,	 8.25 
TOPZ SAB. LIQ. INTIMO L. 2 P. 1 C/ 200 ML	,	 10.35 
TOPZ TEEN BRATZ CR. P/ PENTEAR C/ 250 ML (EMS)	,	 7.43 
TOPZ TEEN BRATZ SHAMPOO C/ 250 ML (EMS)	,	 7.43 
TOQUE DE AMOR  COL	,	 8.99 
TORAGESIC 10 MG C/ 10 COMP. SUBLINGUAL	,	 49.39 
TORAGESIC 10 MG C/ 20 COMP. SUBLINGUAL	,	 91.57 
TORAGESIC 20 MG GOTAS C/ 10 ML	,	 71.88 
TORANTE 15 MG XPE. C/ 100 ML 7891317468057	,	 59.66 
TORANTE 15 MG XPE. C/ 200 ML	,	 101.77 
TORLOS H 50/ 12.5 MG C/ 28 COMP.	,	 40.89 
TORNOZELEIRA (TENSOR) C/ 1 PAR	,	 16.89 
TORNOZELEIRA COM ZIPER HIDROLIGHT	,	 41.91 
TORNOZELEIRA ELASTICA C/ 1 PAR (MERCUR) (SORTIDOS)	,	 38.52 
TORNOZELEIRA ESPORTE MERCUR C/ 1 UNID.	,	 38.99 
TORNOZELEIRA LONGA CREMER P. M. G. C/ 1 UNID.	,	 35.45 
TORRE BATONS	,	 6.90 
TORRE SOMBRA	,	 7.90 
TORSILAX C/  4 COMP. (NEO QUIMICA) 	,	 6.08 
TORSILAX C/ 10 COMP. (NEOQUIMICA)	,	 14.51 
TORSILAX C/ 12 COMP. (NEO QUIMICA)	,	 16.57 
TORSILAX C/ 30 COMP. (NEOQUIMICA)	,	 33.29 
TORVAL CR 300 MG C/ 30 COMP. (C1) (TORRENT)	,	 46.16 
TORVAL CR 500 MG C/ 30 COMP. (C1) (TORRENT)	,	 77.62 
TOSSANIL XPE. ADULTO	,	 17.74 
TOSSANIL XPE. PEDIATRICO	,	 15.15 
TOSSEFEDRIN GTS. C/20ML	,	 6.85 
TOSSEFEDRIN XPE. C/100ML   LF	,	 9.81 
TOSSILERG XPE. C/100ML     BUNKER	,	 7.46 
TOSSIVITAN EXPEC. ADUL.	,	 16.97 
TOSSIVITAN EXPEC. INF.	,	 14.06 
TOTAL MED.------>	,	 44.07 
TOTAL MED.------->	,	 142.63 
TOTALENS 60 ML	,	 0.00 
TOUCA DE ISOPOR REF 073 (KI-BELLA / R.A) REF. 073	,	 7.47 
TOUCA DE ISOPOR REF 42 (KI-BELLA)	,	 8.85 
TOUCA DESCARTAVEL BRANCA 1 UNID. (NOBRE)	,	 0.30 
TOUCA METALIZADA KI-BELLA REF. 403/ 077/ 43	,	 5.85 
TOUCA P/ BANHO KI-BELLEZA C/ 1 UNID. REF. 076	,	 2.00 
TOUCA P/ MECHAS SANTA CLARA C/ 1 UNID. LATEX	,	 10.20 
TRA LA LA BABY HIDRATA KIT COND.+ SH.+ SAB. ALOE V	,	 23.15 
TRA LA LA BABY SAB. C/ 75 G (PHISALIA)	,	 2.82 
TRA LA LA BABY SUAVE KIT SAB. LIQ.+ SAB.+ LAVANDA	,	 20.58 
TRA LA LA COND. KIDS C/ 480 ML PHISALIA (SORTIDOS)	,	 9.65 
TRA LA LA CR. DENTAL C/ 50 G PHISALIA (SORTIDOS)	,	 6.96 
TRA LA LA CR. P/ PENTEAR KIDS C/ 300 ML (SORTIDOS)	,	 16.59 
TRA LA LA SH. KIDS 2 EM 1 C/ 480 ML PHISALIA	,	 8.26 
TRA LA LA SH. KIDS C/ 480 ML PHISALIA (SORTIDOS)	,	 13.95 
TRA LA LA TALCO BABY HIDRATA C/ 160 G PHISALIA	,	 19.42 
TRABILIN 50MG C/10 CAPSULAS	,	 44.34 
TRACONAL CAPS. C/  4 CAPS.	,	 71.45 
TRACONAL CAPS. C/ 10 CAPS.	,	 149.82 
TRACONAL CAPS. C/ 15 CAPS.	,	 188.87 
TRACRIUM 25 MG 5 INJ. X 2.5 ML	,	 155.43 
TRACRIUM 50 MG 5 INJ. 5 ML	,	 359.82 
TRALEN CR. 1% 30 G	,	 61.67 
TRALEN LOCAO 1%	,	 46.76 
TRALEN PO 1% 30 G	,	 61.53 
TRALEN SOL. P/ UNHA 28% 12 ML	,	 311.70 
TRALEN SPRAY 30 G	,	 41.94 
TRAMADOL  50 MG C/ 10 CAPS. (A2) (GERMED)	,	 36.09 
TRAMADOL  50 MG C/ 10 CAPS. (A2) (TEUTO)	,	 28.49 
TRAMADOL  50 MG C/ 10 CAPS.(C1)(CIMED)	,	 34.46 
TRAMADOL  50 MG C/ 10 COMP. C1 (EUROFARMA)	,	 38.43 
TRAMADOL  50 MG C/ 10 COMP.(PRATI)	,	 29.40 
TRAMADOL 100 MG C/ 10 COMP. LIB. PROLONG. (GERMED)	,	 75.19 
TRAMADOL GTS C/ 10 ML (A2/C1) (EUROFARMA)	,	 90.62 
TRAMADOL GTS C/ 15 ML (A2/C1) (GERMED)	,	 81.87 
TRAMADON  50 MG C/ 10 COMP. (C1/ A2)	,	 47.66 
TRAMADON 100 MG C/ 10 COMP. (A2/C1)	,	 91.06 
TRAMAL  50 MG C/ 10 CAPS. (A2)	,	 80.09 
TRAMAL GTS. 100MG C/ 10 ML (A2)	,	 145.59 
TRAMAL INJ.  50 MG. C/ 1 AMPOLA  (A2)	,	 11.87 
TRAMAL INJ. 100 MG C/ 1 AMPOLA  (A2)	,	 92.66 
TRAMAL RET 100 MG C/ 10 COMP. (A2)	,	 145.25 
TRANDOR CPR. C/10	,	 28.74 
TRANDOR CPR. C/100	,	 9.09 
TRANSAMIN 250 MG C/ 12 COMP. (ZYDUS)	,	 82.22 
TRANSAMIN INJ C/ 1 AMP	,	 13.61 
TRANSAMIN INJ. 5 AMP X 5 ML  (7897460400364)	,	 63.90 
TRANSFERENCIA DE DEBITOS	,	 236.92 
TRANSFERENCIA DE DEBITOS CONTAS	,	 1.358.37 
TRANSPULMIN AEROSOL 82 G	,	 30.56 
TRANSPULMIN BALS. 20 G	,	 18.49 
TRANSPULMIN INALADOR	,	 45.24 
TRANSPULMIN SUPOS. INF. (EUCALIP. + ASS)	,	 15.02 
TRANSPULMIN XPE. ADUL. C/ 150 ML	,	 36.91 
TRANSPULMIN XPE. PED. C/ 150 ML	,	 31.54 
TRANXILENE   5 MG C/ 20 COMP.  (B1)	,	 10.27 
TRANXILENE 10 MG C/ 20 COMP.  (B1)	,	 14.60 
TRANXILENE 15 MG C/ 20 COMP.  (B1)	,	 19.45 
TRAQUEOBRON XPE. C/100ML	,	 5.50 
TRATAMENTO DE CHOQUE CHOCOLATE VENIX C/1	,	 2.60 
TRATAMENTO DE CHOQUE NIELY	,	 2.38 
TRATAMENTO DE CHOQUE OLEO DE COCO 30 G (FIOVIT)	,	 4.16 
TRATURIL 5.631/ 8 G C/ 1 ENV. (APSEN)	,	 61.93 
TRAUMAC 30 G               CATARIN.	,	 16.48 
TRAUMEEL S 50 COMP. SUBLINGUAIS (HEEL)	,	 88.24 
TRAUMEEL S POM. C/ 50 G (HEEL)	,	 85.53 
TRAVATAN SOL. OFT. 2.5 ML	,	 175.54 
TRAVOPROSTA 0.04 MG COL. C/ 2.5 ML (EMS)	,	 98.98 
TRAVOPROSTA 0.04 MG COL. C/ 2.5 ML (GEOLAB)	,	 102.45 
TRAVOPROSTA 0.04 MG COL. C/ 2.5 ML (MEDLEY)	,	 89.96 
TRAVOPROSTA 0.04 MG COL. C/ 2.5 ML (NOVA QUIMICA)	,	 102.99 
TRAYENTA 5 MG C/ 30 COMP.	,	 307.88 
TRAZODONA  50 MG C/ 60 COMP. (ALTHAIA)	,	 58.37 
TRAZODONA  50 MG C/ 60 COMP. (C1) (EMS)	,	 74.11 
TRAZODONA  50 MG C/ 60 COMP. (C1) (NOVA QUIMICA)	,	 74.11 
TRAZODONA 100 MG C/ 30 COMP. (ALTHAIA)	,	 58.38 
TRAZODONA 100 MG C/ 30 COMP. (NOVA QUIMICA)	,	 74.10 
TRAZODONA 100 MG C/ 30 COMP.(TORRENT)	,	 72.00 
TRENTAL 20 MG INJ.C/1AMP.	,	 3.36 
TRENTAL 20 MG/ML 5 X 5 ML	,	 19.91 
TRENTAL 400 MG C/ 20 COMP. REVEST.	,	 83.42 
TRENTAL VERT 600 C/20	,	 114.36 
TRESEMME COND. C/ 200 ML (SORTIDOS)	,	 8.93 
TRESEMME COND. C/ 400 ML (SORTIDOS)	,	 15.04 
TRESEMME CR. P/ PENTEAR C/ 400 ML (SORTIDOS)	,	 12.11 
TRESEMME CR. TRATAMENTO C/ 400 G (SORTIDOS)	,	 17.66 
TRESEMME KIT SH + COND 350/ 175 ML 	,	 23.90 
TRESEMME SH. C/ 200 ML (SORTIDOS)	,	 7.61 
TRESEMME SH. C/ 400 ML (SORTIDOS)	,	 14.75 
TRESSLIV 600 C/ ZINCO C/ 30 COMP. (CIFARMA)	,	 70.03 
TREXACONT 250 MG C/ 12 COMP. (LEGRAND)	,	 52.83 
TREZOR 10 MG C/ 30 COMP.	,	 39.30 
TREZOR 20 MG C/ 30 COMP.	,	 91.94 
TRIAC CPR. C/100	,	 66.03 
TRIALGIN GEL ROLL-ON	,	 15.71 
TRIALGIN GEL. C/20G	,	 14.90 
TRIANCIL 20 MG/ ML C/ 1 AMPOLA C/ 5 ML	,	 140.04 
TRIANCIL 20 MG/ ML INJ. 5 AMP. C/ 1 ML	,	 131.68 
TRIANCIN.*+ NEOMIC.+ GRAMIC. (EMS)	,	 38.17 
TRIANCIN.*+ NEOMIC.+ GRAMIC. (GERMED)	,	 23.72 
TRIANCIN.*+ NEOMIC.+ GRAMIC. (LEGRAND)	,	 32.31 
TRIANCIN.*+ NEOMIC.+ GRAMIC. (LEGRAND)	,	 28.63 
TRIANCIN.*+ NEOMIC.+ GRAMIC. (NEO QUIMICA)	,	 37.87 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (EMS)	,	 36.11 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (EUROFARMA	,	 40.62 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (EUROFARMA	,	 37.20 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (GERMED)	,	 36.11 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (MEDLEY)	,	 40.54 
TRIANCIN.*+ NEOMIC.+ GRAMIC.+ NISTATINA (MEDLEY)	,	 37.04 
TRIANCINOLONA POM. ORABASE C/ 10 G (EMS)	,	 15.22 
TRIANCINOLONA POM. ORABASE C/ 10 G (EUROFARMA) 	,	 15.07 
TRIANCINOLONA POM. ORABASE C/ 10 G (GEOLAB)	,	 16.92 
TRIANCINOLONA POM. ORABASE C/ 10 G (GERMED)	,	 15.18 
TRIANCINOLONA POM. ORABASE C/ 10 G (LEGRAND)	,	 14.88 
TRIANCINOLONA POM. ORABASE C/ 10 G (PRATI DONADUZZ	,	 15.06 
TRIATEC  5 MG CPR. C/20	,	 112.81 
TRIATEC 2.5 MG 30 COMP.	,	 171.00 
TRIATEC 2.5 MG CPR. C/20	,	 60.53 
TRIATEC D CPR 5MG + 25MG C/30	,	 279.27 
TRIATON VIT C/ 30 COMP. (DIVCOM)	,	 64.18 
TRIATOP SH NOR/OLEOSOS 120 ML	,	 15.38 
TRIATOP SH NOR/SECOS 120 ML	,	 15.38 
TRIAXIN 1 MG I.M + DIL 3.5 ML	,	 58.42 
TRIAXIN 1 MG I.V + DIL.3.5 ML	,	 45.05 
TRIAXIN 500MG IV	,	 30.35 
TRIAXIN IM 250 MG	,	 24.46 
TRIAXIN IM 500 MG	,	 35.34 
TRIAXON* 1 G INJ. IM C/ 1 FRASCO 3.5 ML (TEUTO)	,	 39.24 
TRIAZOL 150 MG C/ 2 CAPS.	,	 50.42 
TRICANGINE CR. 78 G	,	 26.55 
TRICANGINE OVULOS C/15	,	 25.34 
TRICANGINE-A CR.VAG. 85 G + 15 APLIC.	,	 84.57 
TRICANGINE-A OVULOS C/15 + APLIC	,	 49.11 
TRICEROL 500 MG CPS. C/20	,	 114.74 
TRICOCEL CP. C/4	,	 4.57 
TRICOFORT T. CAPILAR C/1 AMP.	,	 1.15 
TRICOFORT TONICO CAPILAR 2 FLAC. 20 ML CADA	,	 9.20 
TRICOFORT TONICO CAPILAR 3 EM 1 2 FLAC. 20 ML CADA	,	 7.95 
TRICORTID CR. 20/ 0.5/ 2.5 MG C/ 30 G (PHARLAB)	,	 37.44 
TRICORTID POM. 20/ 0.5/ 2.5 MG C/ 30 G (PHARLAB)	,	 35.54 
TRIDENT CHICLETE S/ ACUCAR (SORTIDOS)	,	 1.50 
TRIDENT PASTILHAS MINI  (SORTIDOS)	,	 1.64 
TRIDERM CR. ADULTO C/ 15 G	,	 104.91 
TRIFACTA CATIONICO ORAL 15 ML	,	 19.01 
TRIFACTA DRG. C/20	,	 21.28 
TRIFACTA INJ. 10 ML	,	 20.76 
TRIFAMOX IBL BD 875/ 125 MG C/ 14 COMP. (BAGÓ)	,	 150.70 
TRIFAMOX* BD 200/ 50 MG/ ML C/ 60 ML 	,	 191.75 
TRIFEDRIN XAROPE INF. 100 ML	,	 11.61 
TRIFEN C/12 CP	,	 8.76 
TRIFIBRA MIX SACHE C/12	,	 43.05 
TRIFIBRA MIX SACHE C/30	,	 0.00 
TRIFORMIN 500 MG C/ 30 COMP. (GLOBO)	,	 17.00 
TRIFORMIN 850 MG C/ 30 COMP. (GLOBO)	,	 22.88 
TRIGLOBE CPR. C/20	,	 31.92 
TRIGLOBE F CPR. C/10	,	 27.25 
TRIGLOBE SUSP. 100 ML	,	 29.01 
TRILEPTAL 300 MG C/ 20 COMP.  (C1)	,	 72.06 
TRILEPTAL 600 MG C/ 10 COMP.  (C1)	,	 70.57 
TRILEPTAL 600 MG C/ 20 COMP.  (C1)	,	 138.57 
TRILEPTAL 600 MG C/ 60 COMP.  (C1)	,	 415.78 
TRILEPTAL XPE. C/ 100 ML (C1)	,	 82.07 
TRI-LUMA CR. C/ 30 G (GALDERMA)	,	 427.25 
TRIMAG C/50 CP          (PRATA)	,	 31.70 
TRIMEBUTINA 200 MG C/ 30 CAPS. (EUROFARMA)	,	 74.14 
TRIMEDAL 500 MG C/ 24 COMP.	,	 32.22 
TRIMEDAL TOSSE AD. 15 MG C/ 12 COMP.	,	 28.66 
TRIMEDAL TOSSE INF. 7.5 MG C/ 16 COMP.	,	 17.21 
TRIMELANO (PO PARA DESODORANTE)	,	 3.10 
TRIMETABOL 100 ML	,	 20.05 
TRIMEXAZOL 400  C/100	,	 98.46 
TRIMEXAZOL 400  C/20	,	 23.79 
TRIMEXAZOL 800  C/10	,	 22.57 
TRIMEXAZOL BAL. 100 ML	,	 10.78 
TRIMEXAZOL PED.  50 ML	,	 9.55 
TRIMEXAZOL PED. 100 ML	,	 16.43 
TRIMUSK 30/ 125/ 50/ 300 MG C/ 15 COMP.	,	 23.73 
TRINALGEN AMP. 5000 C/1	,	 26.58 
TRINESTRIL AP AMP. C/1	,	 11.52 
TRINIZOL CR.VAG 80 GR	,	 47.64 
TRINIZOL DRG. C/4	,	 36.95 
TRINIZOL DRG. C/8	,	 13.12 
TRINIZOL M CREME VAG. C/ 40 G+ 7 APLIC.	,	 39.53 
TRINIZOL PED. 10 G	,	 4.83 
TRINORDIOL DRG. C/21	,	 14.04 
TRINOVUM CPR. C/21	,	 7.98 
TRIPLIXAM 10/ 2.5/ 10 MG C/ 30 COMP.	,	 136.14 
TRIQUILAR C/ 21 DRAGEAS	,	 10.09 
TRISCON ENV C/4 COMPR.	,	 4.38 
TRISCON EXPECTORANTE 120 ML	,	 7.05 
TRISCON GTS 15ML	,	 9.93 
TRISCON GTS PED. 20 ML	,	 10.88 
TRISCON XAROPE 60 ML	,	 12.15 
TRISORB COL 15 ML	,	 28.51 
TRIVAGEL-N* CR. VAG. C/ 60 G	,	 87.86 
TRIVASTAL RETARD C/ 15 DRGS.	,	 52.66 
TRIVASTAL RETARD C/ 16 DRGS.	,	 55.27 
TRIVASTAL RETARD C/ 30 DRGS.	,	 113.24 
TRI-VI-FLUOR GTS 30 ML	,	 33.48 
TRI-VI-SOL GTS C/ 30 ML	,	 27.42 
TROBICIN 2 G INJ. 3.2 ML	,	 66.72 
TROFODERMIN CREME DERM. C/ 30 G	,	 50.49 
TROFODERMIN* GINEC. 45 G C/ 8 APLICADORES	,	 85.73 
TROK CREME C/ 10 G	,	 19.41 
TROK CREME C/ 30 G	,	 37.78 
TROK POMADA C/ 10 G	,	 18.87 
TROK POMADA C/ 30 G	,	 38.61 
TROK-G* CREME DERM. C/ 30 G	,	 31.60 
TROK-G* POMADA DERMAT. C/ 30 G	,	 31.60 
TROK-N CREME DERM. C/ 10 G	,	 20.89 
TROK-N CREME DERM. C/ 30 G	,	 40.10 
TROK-N POMADA C/ 10 G	,	 19.85 
TROK-N POMADA C/ 30 G	,	 40.10 
TROL PAR 37.5+325 MG C/ 10 COMP.	,	 35.69 
TROL PAR 37.5+325 MG C/ 20 COMP.	,	 62.22 
TROMBOFOB GEL C/ 40 G	,	 29.40 
TROMBOFOB POMADA 40 G	,	 22.35 
TROMETAMOL CETOROLACO 10 MG C/ 10 COMP. (UNIAO)	,	 29.92 
TROMETAMOL. CETOROLACO 0.5% COL. (GERMED)	,	 47.26 
TROMETAMOL. CETOROLACO 10 MG C/ 10 COMP. (EMS)	,	 24.83 
TROMETAMOL. CETOROLACO 10 MG C/ 10 COMP. (GERMED)	,	 24.43 
TROMIZIR 500 MG COMP  ( AZITROMICINA )	,	 36.25 
TROMIZIR 500 MG COMP  ( AZITROMICINA ) C/ 1 COMP	,	 10.79 
TROPINAL  C/ 20 COMP.	,	 25.11 
TROPINAL SOLUCAO FR. C/ 15 ML	,	 27.05 
TROTIL C/ 6 COMP. (MEBENDAZOL)	,	 4.80 
TROTIL SUSP. C/ 30 ML (MEBENDAZOL)	,	 8.04 
TRUSOPT 2% COL. 5 ML	,	 115.39 
TRYPTANOL 25 MG C/ 20 COMP. (C1)	,	 27.63 
TRYPTANOL 75 MG C/ 20 COMP.	,	 75.07 
TUGON AEROSOL 300 ML	,	 4.61 
TUMS CPR. C/12 HORTELA	,	 4.03 
TUMS CPR. C/12 LIM.CER.LARANJA	,	 4.03 
TUNTA 300 MG C/ 30 COMP.	,	 97.37 
TURBO VIT ENERTICO C/ 10 ML (ARTE NATIVA)	,	 3.59 
TURBOCALCIN INJ. AMP. C/5	,	 192.71 
TURBOCALCIN NAS.SPRAY 40UI 0.8ML	,	 104.13 
TURMA DA MONICA COL. C/ 100 ML	,	 10.99 
TURMA DA MONICA COND. C/ 200 ML (HUGGIES)	,	 12.26 
TURMA DA MONICA COND. KIDS C/ 260 ML (SORTIDOS)	,	 13.68 
TURMA DA MONICA CR. PENTEAR 200 ML (SORTIDOS)	,	 15.38 
TURMA DA MONICA ESCOVA P/ CABELO INF.	,	 3.35 
TURMA DA MONICA GEL GLITTER C/ 180 G (SORTIDOS)	,	 18.58 
TURMA DA MONICA LAVANDA 100 ML	,	 4.26 
TURMA DA MONICA LENCOS HUGGIES C/ 48 UNID.	,	 8.63 
TURMA DA MONICA LOC. HIDRAT. C/ 200 ML HUGGIES	,	 16.78 
TURMA DA MONICA OLEO 100 ML	,	 6.23 
TURMA DA MONICA REPELENTE INFANTIL HUGGIES 120 ML	,	 16.97 
TURMA DA MONICA SAB. HUGGIES C/ 75 G (SORTIDOS)	,	 3.01 
TURMA DA MONICA SAB. LIQ	,	 6.33 
TURMA DA MONICA SH. HUGGIES C/ 200 ML	,	 11.71 
TURMA DA MONICA SH. KIDS C/ 260 ML (SORTIDOS)	,	 13.30 
TURMA DA MONICA SH./ COND./ SAB. C/ 260 ML	,	 13.30 
TURMA DA MONICA SPRAY C/ 110 ML (SORTIDOS)	,	 16.26 
TURMA DA MONICA TALCO C/ 200 G	,	 3.69 
TURMA DA MONICA UMIDIFICADOR KIDS C/ 250 ML MAGALI	,	 15.95 
TURNO 10 MG C/ 20 COMP. (B1)	,	 73.20 
TUSSIFLEX D GOTAS 10 ML	,	 15.67 
TUSSIFLEX D XPE AD. 120 ML	,	 27.91 
TUSSIFLEX D XPE INF. 120 ML	,	 18.17 
TUTANGIR 150 ML	,	 17.96 
TYFLEN 750 MG C/ 10 COMP. (BRASTERAPICA)	,	 5.72 
TYFLEN GTS. C/ 15 ML (BRASTERAPICA)	,	 10.82 
TYLAFLEX 500 MG C/ 4 COMP. (MEDQUIMICA)	,	 3.06 
TYLAFLEX 750 MG C/ 4 COMP. (MEDQUIMICA)	,	 4.39 
TYLAFLEX GTS. C/ 15 ML (MEDQUIMICA) SABOR LARANJA	,	 10.11 
TYLALGIN 200 MG GTS. C/ 15 ML (GEOLAB)	,	 14.06 
TYLALGIN 750 MG C/ 10 COMP. (GEOLAB)	,	 152.29 
TYLALGIN 750 MG C/ 4 COMP. (GEOLAB)	,	 152.29 
TYLALGIN GTS. C/ 15 ML (GEOLAB)	,	 7.75 
TYLEMAX 200 MG/ ML C/ 15 ML (NATULAB)	,	 15.59 
TYLEMAX BABY SUSP. PED. C/ 15 ML (NATULAB)	,	 30.92 
TYLEMAX CRIANCA SUSP. PED. C/ 60 ML (NATULAB)	,	 24.26 
TYLENOL 500 MG ENV. C/ 4 COMP.	,	 4.42 
TYLENOL 750 MG CX. C/ 20 COMP.	,	 40.56 
TYLENOL 750 MG ENV. C/ 4 COMP.	,	 8.33 
TYLENOL AP 650 MG C/ 24 COMP.	,	 40.30 
TYLENOL BEBE SUSP. C/ 15 ML	,	 57.61 
TYLENOL CRIANÇA C/ 60 ML LIQ. SUSP.	,	 32.25 
TYLENOL DC 500 MG C/  4 COMP.	,	 7.52 
TYLENOL DC 500 MG C/ 20 COMP.	,	 32.46 
TYLENOL GTS. CONC. 15 ML	,	 45.18 
